date,Encoded Products,Monterrey total $,Monterrey ctdad
2022-08-04,0,60025.105,28.0
2022-08-04,273,19602.17,7.0
2022-08-04,273,44960.79,14.0
2022-08-04,273,21360.01,3.5
2022-08-04,273,0.0,0.0
2022-08-04,21,0.0,0.0
2022-08-04,12,33536.44,3.5
2022-08-04,64,36432.445,3.5
2022-08-04,59,48545.105,3.5
2022-08-04,31,95749.36,7.0
2022-08-04,83,0.0,0.0
2022-08-04,131,0.0,0.0
2022-08-04,122,33717.67000000001,3.5
2022-08-04,273,187553.31,10.5
2022-08-04,273,93474.64,3.5
2022-08-05,22,0.0,0.0
2022-08-05,273,9984.065,3.5
2022-08-05,93,24779.51,3.5
2022-08-05,78,0.0,0.0
2022-08-05,6,20939.66,3.5
2022-08-05,15,0.0,0.0
2022-08-05,9,128202.655,17.5
2022-08-05,10,0.0,0.0
2022-08-05,4,0.0,0.0
2022-08-05,3,22925.0,7.0
2022-08-05,196,0.0,0.0
2022-08-05,57,0.0,0.0
2022-08-05,13,0.0,0.0
2022-08-05,14,0.0,0.0
2022-08-05,273,47364.94,7.0
2022-08-05,273,33686.135,3.5
2022-08-05,186,23489.62,3.5
2022-08-05,273,29738.38,3.5
2022-08-05,38,5551.0,3.5
2022-08-05,34,25404.61,3.5
2022-08-05,273,28460.285,3.5
2022-08-05,184,12068.98,7.0
2022-08-05,1,0.0,0.0
2022-08-05,0,36004.815,17.5
2022-08-05,5,0.0,0.0
2022-08-05,273,9801.085,3.5
2022-08-05,273,56923.405,17.5
2022-08-05,245,0.0,0.0
2022-08-05,273,0.0,0.0
2022-08-05,273,7540.085,3.5
2022-08-05,273,22884.365,3.5
2022-08-05,273,0.0,0.0
2022-08-05,21,0.0,0.0
2022-08-05,12,0.0,0.0
2022-08-05,208,32234.125,3.5
2022-08-05,201,89697.44,3.5
2022-08-05,273,108262.175,3.5
2022-08-05,43,0.0,0.0
2022-08-05,64,50560.335,7.0
2022-08-05,59,0.0,0.0
2022-08-05,33,0.0,0.0
2022-08-05,83,0.0,0.0
2022-08-05,8,81335.415,3.5
2022-08-05,131,22763.65,3.5
2022-08-05,148,0.0,0.0
2022-08-05,273,28203.665,3.5
2022-08-05,273,217534.52,3.5
2022-08-06,167,11341.82,3.5
2022-08-06,11,13659.73,3.5
2022-08-06,225,19521.845,3.5
2022-08-06,24,0.0,0.0
2022-08-06,75,0.0,0.0
2022-08-06,222,27858.635,3.5
2022-08-06,9,57947.365,7.0
2022-08-06,10,27922.3,3.5
2022-08-06,4,38238.9,3.5
2022-08-06,127,23459.625,10.5
2022-08-06,3,0.0,0.0
2022-08-06,86,9852.045,3.5
2022-08-06,2,13924.575,3.5
2022-08-06,196,7139.09,3.5
2022-08-06,165,14701.96,3.5
2022-08-06,19,10953.565,3.5
2022-08-06,30,0.0,0.0
2022-08-06,273,29042.895,3.5
2022-08-06,273,0.0,0.0
2022-08-06,273,14195.51,3.5
2022-08-06,248,20763.12,3.5
2022-08-06,186,0.0,0.0
2022-08-06,273,0.0,0.0
2022-08-06,273,0.0,0.0
2022-08-06,273,23215.115,3.5
2022-08-06,273,0.0,0.0
2022-08-06,36,9441.845000000001,3.5
2022-08-06,48,10316.39,3.5
2022-08-06,0,48654.025,21.0
2022-08-06,5,18569.74,7.0
2022-08-06,40,0.0,0.0
2022-08-06,273,0.0,0.0
2022-08-06,273,26967.01,7.0
2022-08-06,245,17139.255,3.5
2022-08-06,273,14444.745,3.5
2022-08-06,273,19566.155,3.5
2022-08-06,120,35729.54,3.5
2022-08-06,21,0.0,0.0
2022-08-06,20,27239.625,3.5
2022-08-06,12,39223.905,3.5
2022-08-06,200,41869.03,3.5
2022-08-06,273,6962.725,3.5
2022-08-06,273,15914.43,3.5
2022-08-06,54,0.0,0.0
2022-08-06,33,0.0,0.0
2022-08-06,8,136311.14,7.0
2022-08-06,273,0.0,0.0
2022-08-06,53,174519.485,3.5
2022-08-06,131,0.0,0.0
2022-08-06,134,0.0,0.0
2022-08-06,273,0.0,0.0
2022-08-06,273,126365.645,3.5
2022-08-06,273,0.0,0.0
2022-08-07,22,0.0,0.0
2022-08-07,15,0.0,0.0
2022-08-07,9,26708.885,3.5
2022-08-07,10,54448.485,7.0
2022-08-07,4,36326.92000000001,3.5
2022-08-07,273,14479.745,3.5
2022-08-07,26,0.0,0.0
2022-08-07,18,0.0,0.0
2022-08-07,19,10953.565,3.5
2022-08-07,30,0.0,0.0
2022-08-07,273,22454.67,3.5
2022-08-07,273,39398.975,3.5
2022-08-07,186,26099.605,3.5
2022-08-07,273,0.0,0.0
2022-08-07,38,5843.145,3.5
2022-08-07,47,57351.77,3.5
2022-08-07,36,28375.305,10.5
2022-08-07,48,10316.39,3.5
2022-08-07,136,12380.2,3.5
2022-08-07,1,0.0,0.0
2022-08-07,0,23408.98,10.5
2022-08-07,5,0.0,0.0
2022-08-07,40,0.0,0.0
2022-08-07,107,0.0,0.0
2022-08-07,273,28423.115,10.5
2022-08-07,273,50023.82,14.0
2022-08-07,273,19424.405,3.5
2022-08-07,273,0.0,0.0
2022-08-07,273,56304.22,7.0
2022-08-07,21,23974.3,3.5
2022-08-07,12,0.0,0.0
2022-08-07,273,97435.94,3.5
2022-08-07,33,74381.65000000001,3.5
2022-08-07,267,74185.09000000001,3.5
2022-08-07,116,0.0,0.0
2022-08-07,16,0.0,0.0
2022-08-07,8,0.0,0.0
2022-08-07,128,83604.745,3.5
2022-08-07,131,26624.15,3.5
2022-08-07,122,0.0,0.0
2022-08-07,148,31263.89,3.5
2022-08-07,134,0.0,0.0
2022-08-07,273,52506.58,3.5
2022-08-07,273,125035.54,7.0
2022-08-08,110,16301.39,3.5
2022-08-08,100,20815.935,3.5
2022-08-08,6,0.0,0.0
2022-08-08,10,32657.66,3.5
2022-08-08,4,69693.995,7.0
2022-08-08,127,0.0,0.0
2022-08-08,3,0.0,0.0
2022-08-08,86,0.0,0.0
2022-08-08,2,0.0,0.0
2022-08-08,106,0.0,0.0
2022-08-08,49,0.0,0.0
2022-08-08,273,0.0,0.0
2022-08-08,14,0.0,0.0
2022-08-08,18,0.0,0.0
2022-08-08,273,0.0,0.0
2022-08-08,273,22454.67,3.5
2022-08-08,273,11497.045,3.5
2022-08-08,273,0.0,0.0
2022-08-08,186,22315.16,3.5
2022-08-08,273,0.0,0.0
2022-08-08,38,0.0,0.0
2022-08-08,80,0.0,0.0
2022-08-08,36,8497.685,3.5
2022-08-08,90,17851.085,3.5
2022-08-08,1,5613.51,3.5
2022-08-08,0,14685.685,7.0
2022-08-08,5,0.0,0.0
2022-08-08,107,0.0,0.0
2022-08-08,273,6001.975,3.5
2022-08-08,273,66061.38,21.0
2022-08-08,273,19424.405,3.5
2022-08-08,273,15080.17,7.0
2022-08-08,273,21243.355,3.5
2022-08-08,273,30352.7,3.5
2022-08-08,21,0.0,0.0
2022-08-08,20,0.0,0.0
2022-08-08,12,0.0,0.0
2022-08-08,152,90680.065,7.0
2022-08-08,62,0.0,0.0
2022-08-08,43,55035.54,7.0
2022-08-08,273,21693.07,3.5
2022-08-08,58,0.0,0.0
2022-08-08,64,40362.49,3.5
2022-08-08,151,38134.915,3.5
2022-08-08,59,34727.0,3.5
2022-08-08,273,38258.92000000001,3.5
2022-08-08,103,47501.54500000001,3.5
2022-08-08,77,84383.075,7.0
2022-08-08,31,47874.645,3.5
2022-08-08,16,0.0,0.0
2022-08-08,134,48272.84,3.5
2022-08-08,273,37949.345,3.5
2022-08-08,273,0.0,0.0
2022-08-09,22,19888.61,7.0
2022-08-09,142,0.0,0.0
2022-08-09,6,17903.41,3.5
2022-08-09,9,0.0,0.0
2022-08-09,10,26526.185,3.5
2022-08-09,4,32583.18,3.5
2022-08-09,273,22015.77,3.5
2022-08-09,273,63966.0,7.0
2022-08-09,57,0.0,0.0
2022-08-09,99,0.0,0.0
2022-08-09,13,0.0,0.0
2022-08-09,273,42843.535,7.0
2022-08-09,273,21973.49,3.5
2022-08-09,273,32766.545,10.5
2022-08-09,273,0.0,0.0
2022-08-09,248,0.0,0.0
2022-08-09,186,0.0,0.0
2022-08-09,34,124308.59,14.0
2022-08-09,252,21409.29,3.5
2022-08-09,36,9938.81,3.5
2022-08-09,48,33302.185,10.5
2022-08-09,90,19278.315,3.5
2022-08-09,273,0.0,0.0
2022-08-09,0,19023.2,10.5
2022-08-09,5,9284.87,3.5
2022-08-09,273,31065.405,10.5
2022-08-09,273,73574.06,24.5
2022-08-09,245,0.0,0.0
2022-08-09,273,11084.885,3.5
2022-08-09,273,22620.255,10.5
2022-08-09,273,42450.52,7.0
2022-08-09,273,0.0,0.0
2022-08-09,273,14781.48,3.5
2022-08-09,21,0.0,0.0
2022-08-09,12,0.0,0.0
2022-08-09,208,32234.125,3.5
2022-08-09,201,37601.375,3.5
2022-08-09,62,46909.625,3.5
2022-08-09,217,42238.35,3.5
2022-08-09,82,0.0,0.0
2022-08-09,50,0.0,0.0
2022-08-09,133,0.0,0.0
2022-08-09,31,0.0,0.0
2022-08-09,8,0.0,0.0
2022-08-09,154,0.0,0.0
2022-08-09,53,0.0,0.0
2022-08-09,122,0.0,0.0
2022-08-09,134,0.0,0.0
2022-08-09,273,0.0,0.0
2022-08-09,273,73120.18,3.5
2022-08-10,22,23552.305,7.0
2022-08-10,76,21828.87,3.5
2022-08-10,167,0.0,0.0
2022-08-10,11,0.0,0.0
2022-08-10,6,0.0,0.0
2022-08-10,10,0.0,0.0
2022-08-10,127,0.0,0.0
2022-08-10,2,0.0,0.0
2022-08-10,28,11296.565,3.5
2022-08-10,106,7519.26,3.5
2022-08-10,165,14701.96,3.5
2022-08-10,7,0.0,0.0
2022-08-10,273,22007.685,3.5
2022-08-10,273,22640.17,3.5
2022-08-10,273,25489.24,3.5
2022-08-10,273,8200.185,3.5
2022-08-10,273,0.0,0.0
2022-08-10,248,39449.97,7.0
2022-08-10,186,0.0,0.0
2022-08-10,273,27307.84,3.5
2022-08-10,36,22898.295,10.5
2022-08-10,48,21117.775,7.0
2022-08-10,17,7280.035000000001,3.5
2022-08-10,118,7842.099999999999,3.5
2022-08-10,0,7285.32,3.5
2022-08-10,5,0.0,0.0
2022-08-10,273,54027.29500000001,21.0
2022-08-10,273,34585.215,10.5
2022-08-10,245,0.0,0.0
2022-08-10,273,0.0,0.0
2022-08-10,273,31795.33,7.0
2022-08-10,273,29409.835,7.0
2022-08-10,37,40061.7,7.0
2022-08-10,138,0.0,0.0
2022-08-10,12,65396.03000000001,7.0
2022-08-10,176,42722.75,3.5
2022-08-10,62,46909.625,3.5
2022-08-10,43,28223.37,3.5
2022-08-10,58,73116.12,7.0
2022-08-10,273,0.0,0.0
2022-08-10,273,0.0,0.0
2022-08-10,273,0.0,0.0
2022-08-10,54,0.0,0.0
2022-08-10,273,36552.355,3.5
2022-08-10,45,0.0,0.0
2022-08-10,16,48961.92000000001,3.5
2022-08-10,8,70121.45,3.5
2022-08-10,122,51703.89,7.0
2022-08-10,148,24741.395,3.5
2022-08-10,134,39209.625,3.5
2022-08-10,273,64623.40500000001,3.5
2022-08-10,272,385493.395,3.5
2022-08-10,273,0.0,0.0
2022-08-11,22,10467.695,3.5
2022-08-11,24,0.0,0.0
2022-08-11,273,19164.915,3.5
2022-08-11,42,0.0,0.0
2022-08-11,113,0.0,0.0
2022-08-11,9,0.0,0.0
2022-08-11,109,0.0,0.0
2022-08-11,4,0.0,0.0
2022-08-11,3,11462.5,3.5
2022-08-11,106,0.0,0.0
2022-08-11,226,0.0,0.0
2022-08-11,7,0.0,0.0
2022-08-11,273,34325.13,7.0
2022-08-11,273,22454.67,3.5
2022-08-11,273,13379.695,3.5
2022-08-11,248,0.0,0.0
2022-08-11,273,45438.015,3.5
2022-08-11,163,16984.065,3.5
2022-08-11,36,8799.525,3.5
2022-08-11,48,0.0,0.0
2022-08-11,90,16236.885,3.5
2022-08-11,273,0.0,0.0
2022-08-11,0,0.0,0.0
2022-08-11,5,0.0,0.0
2022-08-11,273,19602.17,7.0
2022-08-11,273,44096.15,14.0
2022-08-11,245,45377.255,10.5
2022-08-11,273,24653.965,3.5
2022-08-11,273,31831.45,3.5
2022-08-11,20,28676.13,3.5
2022-08-11,273,33529.265,3.5
2022-08-11,201,0.0,0.0
2022-08-11,43,0.0,0.0
2022-08-11,58,31257.135,3.5
2022-08-11,273,9018.52,3.5
2022-08-11,273,23144.66,3.5
2022-08-11,31,47874.645,3.5
2022-08-11,8,64020.88,3.5
2022-08-11,122,57657.25,7.0
2022-08-12,22,52338.44,17.5
2022-08-12,11,27319.46,7.0
2022-08-12,142,12896.135,3.5
2022-08-12,9,0.0,0.0
2022-08-12,10,0.0,0.0
2022-08-12,127,7685.055,3.5
2022-08-12,2,0.0,0.0
2022-08-12,196,6782.16,3.5
2022-08-12,273,14701.96,3.5
2022-08-12,273,0.0,0.0
2022-08-12,19,0.0,0.0
2022-08-12,27,15855.105,3.5
2022-08-12,273,0.0,0.0
2022-08-12,273,0.0,0.0
2022-08-12,273,0.0,0.0
2022-08-12,186,21120.89,3.5
2022-08-12,273,27307.84,3.5
2022-08-12,163,14521.395,3.5
2022-08-12,143,41356.14,7.0
2022-08-12,55,0.0,0.0
2022-08-12,48,10316.39,3.5
2022-08-12,136,12380.2,3.5
2022-08-12,1,5613.51,3.5
2022-08-12,17,0.0,0.0
2022-08-12,5,0.0,0.0
2022-08-12,273,19602.135,7.0
2022-08-12,273,55912.78,17.5
2022-08-12,245,14654.08,3.5
2022-08-12,273,0.0,0.0
2022-08-12,273,30352.7,3.5
2022-08-12,21,0.0,0.0
2022-08-12,20,28673.295,3.5
2022-08-12,58,31355.87,3.5
2022-08-12,273,0.0,0.0
2022-08-12,273,0.0,0.0
2022-08-12,116,0.0,0.0
2022-08-12,133,33405.085,3.5
2022-08-12,16,115145.835,7.0
2022-08-12,8,70121.45,3.5
2022-08-12,134,0.0,0.0
2022-08-12,273,9051.735,3.5
2022-08-12,126,0.0,0.0
2022-08-13,76,0.0,0.0
2022-08-13,6,17903.41,3.5
2022-08-13,222,0.0,0.0
2022-08-13,15,19469.52,3.5
2022-08-13,9,31238.48,3.5
2022-08-13,187,20615.105,3.5
2022-08-13,10,53396.91,7.0
2022-08-13,4,0.0,0.0
2022-08-13,197,27922.3,3.5
2022-08-13,127,8988.35,3.5
2022-08-13,3,9751.42,3.5
2022-08-13,99,0.0,0.0
2022-08-13,273,44015.37,7.0
2022-08-13,273,22454.67,3.5
2022-08-13,273,21973.49,3.5
2022-08-13,273,0.0,0.0
2022-08-13,186,68119.94,10.5
2022-08-13,38,5551.0,3.5
2022-08-13,55,55726.72,3.5
2022-08-13,36,43929.515,17.5
2022-08-13,48,20632.78,7.0
2022-08-13,136,0.0,0.0
2022-08-13,1,7129.185,3.5
2022-08-13,0,7285.32,3.5
2022-08-13,5,9284.87,3.5
2022-08-13,273,47166.7,17.5
2022-08-13,273,35191.975,10.5
2022-08-13,245,14654.08,3.5
2022-08-13,273,42143.01,7.0
2022-08-13,273,19568.43,3.5
2022-08-13,20,25805.955,3.5
2022-08-13,12,31524.22,3.5
2022-08-13,150,0.0,0.0
2022-08-13,254,75604.97,3.5
2022-08-13,273,18726.365,3.5
2022-08-13,273,16868.95,3.5
2022-08-13,105,14315.0,3.5
2022-08-13,212,21280.315,3.5
2022-08-13,273,0.0,0.0
2022-08-13,83,0.0,0.0
2022-08-13,8,0.0,0.0
2022-08-13,131,20487.285,3.5
2022-08-13,122,28828.625,3.5
2022-08-13,148,32909.345,3.5
2022-08-13,273,79560.985,3.5
2022-08-13,213,0.0,0.0
2022-08-13,273,0.0,0.0
2022-08-14,32,19876.92,3.5
2022-08-14,15,18841.445,3.5
2022-08-14,10,58066.96000000001,7.0
2022-08-14,4,38238.9,3.5
2022-08-14,127,0.0,0.0
2022-08-14,3,0.0,0.0
2022-08-14,226,0.0,0.0
2022-08-14,19,0.0,0.0
2022-08-14,273,0.0,0.0
2022-08-14,273,23195.2,3.5
2022-08-14,273,15279.32,3.5
2022-08-14,273,0.0,0.0
2022-08-14,248,0.0,0.0
2022-08-14,186,0.0,0.0
2022-08-14,273,0.0,0.0
2022-08-14,163,14521.395,3.5
2022-08-14,273,29958.18,3.5
2022-08-14,273,0.0,0.0
2022-08-14,36,8497.685,3.5
2022-08-14,48,10859.345,3.5
2022-08-14,0,28086.415,14.0
2022-08-14,273,40071.43,14.0
2022-08-14,273,81501.105,24.5
2022-08-14,273,37877.595,7.0
2022-08-14,273,19566.155,3.5
2022-08-14,21,0.0,0.0
2022-08-14,178,25468.66,3.5
2022-08-14,273,0.0,0.0
2022-08-14,273,0.0,0.0
2022-08-14,119,47954.83,3.5
2022-08-14,116,57143.52,3.5
2022-08-14,8,215884.83,10.5
2022-08-14,131,21170.17,3.5
2022-08-14,122,33717.67000000001,3.5
2022-08-14,134,86628.11499999999,7.0
2022-08-14,273,0.0,0.0
2022-08-14,273,0.0,0.0
2022-08-14,264,93198.315,3.5
2022-08-15,271,0.0,0.0
2022-08-15,15,0.0,0.0
2022-08-15,9,26708.885,3.5
2022-08-15,4,0.0,0.0
2022-08-15,196,0.0,0.0
2022-08-15,28,0.0,0.0
2022-08-15,185,0.0,0.0
2022-08-15,30,0.0,0.0
2022-08-15,273,0.0,0.0
2022-08-15,273,25760.245,3.5
2022-08-15,273,35459.095,3.5
2022-08-15,248,17899.14,3.5
2022-08-15,186,0.0,0.0
2022-08-15,273,0.0,0.0
2022-08-15,51,0.0,0.0
2022-08-15,36,8944.915,3.5
2022-08-15,48,20632.78,7.0
2022-08-15,90,48710.655,10.5
2022-08-15,273,0.0,0.0
2022-08-15,1,0.0,0.0
2022-08-15,0,15806.175,7.0
2022-08-15,273,0.0,0.0
2022-08-15,273,50090.565,14.0
2022-08-15,245,0.0,0.0
2022-08-15,273,0.0,0.0
2022-08-15,273,0.0,0.0
2022-08-15,273,21243.355,3.5
2022-08-15,273,0.0,0.0
2022-08-15,21,0.0,0.0
2022-08-15,12,0.0,0.0
2022-08-15,273,0.0,0.0
2022-08-15,273,0.0,0.0
2022-08-15,33,137435.165,7.0
2022-08-15,8,0.0,0.0
2022-08-15,131,26624.15,3.5
2022-08-15,148,32909.345,3.5
2022-08-15,134,0.0,0.0
2022-08-16,76,37327.395,7.0
2022-08-16,273,24678.01,3.5
2022-08-16,15,20934.935,3.5
2022-08-16,9,25373.46,3.5
2022-08-16,187,0.0,0.0
2022-08-16,10,32657.66,3.5
2022-08-16,4,0.0,0.0
2022-08-16,196,0.0,0.0
2022-08-16,99,28818.86,7.0
2022-08-16,165,0.0,0.0
2022-08-16,14,0.0,0.0
2022-08-16,273,13735.085,3.5
2022-08-16,273,64977.43,10.5
2022-08-16,273,0.0,0.0
2022-08-16,273,12137.195,3.5
2022-08-16,186,0.0,0.0
2022-08-16,273,0.0,0.0
2022-08-16,48,10316.39,3.5
2022-08-16,1,11227.02,7.0
2022-08-16,0,60337.55,28.0
2022-08-16,5,17641.225,7.0
2022-08-16,40,0.0,0.0
2022-08-16,273,0.0,0.0
2022-08-16,273,26967.01,7.0
2022-08-16,245,27842.745,7.0
2022-08-16,273,0.0,0.0
2022-08-16,273,0.0,0.0
2022-08-16,273,0.0,0.0
2022-08-16,273,21243.355,3.5
2022-08-16,273,0.0,0.0
2022-08-16,37,0.0,0.0
2022-08-16,273,18236.19,3.5
2022-08-16,20,0.0,0.0
2022-08-16,12,0.0,0.0
2022-08-16,208,271013.085,14.0
2022-08-16,62,0.0,0.0
2022-08-16,273,0.0,0.0
2022-08-16,59,0.0,0.0
2022-08-16,54,47698.035,3.5
2022-08-16,33,66978.73,3.5
2022-08-16,273,38283.77,3.5
2022-08-16,8,138751.2,7.0
2022-08-16,131,21625.45,3.5
2022-08-16,122,28828.625,3.5
2022-08-16,273,0.0,0.0
2022-08-16,273,0.0,0.0
2022-08-16,231,0.0,0.0
2022-08-17,22,0.0,0.0
2022-08-17,273,0.0,0.0
2022-08-17,42,42485.765,3.5
2022-08-17,4,0.0,0.0
2022-08-17,273,44398.48,3.5
2022-08-17,127,8988.35,3.5
2022-08-17,106,8354.745,3.5
2022-08-17,99,0.0,0.0
2022-08-17,18,0.0,0.0
2022-08-17,273,8871.730000000001,3.5
2022-08-17,273,69491.31,10.5
2022-08-17,273,0.0,0.0
2022-08-17,186,26099.605,3.5
2022-08-17,38,4773.895,3.5
2022-08-17,273,22759.38,3.5
2022-08-17,48,10316.39,3.5
2022-08-17,136,14479.745,3.5
2022-08-17,1,0.0,0.0
2022-08-17,0,17041.675,7.0
2022-08-17,5,0.0,0.0
2022-08-17,40,14262.745,3.5
2022-08-17,107,0.0,0.0
2022-08-17,273,30492.245,10.5
2022-08-17,273,0.0,0.0
2022-08-17,245,0.0,0.0
2022-08-17,273,19424.405,3.5
2022-08-17,273,19566.155,3.5
2022-08-17,120,0.0,0.0
2022-08-17,20,28673.295,3.5
2022-08-17,201,0.0,0.0
2022-08-17,43,61233.13,7.0
2022-08-17,58,31257.135,3.5
2022-08-17,273,31678.01,3.5
2022-08-17,59,48545.105,3.5
2022-08-17,54,55341.16,3.5
2022-08-17,101,44327.395,3.5
2022-08-17,31,55538.315,3.5
2022-08-17,8,0.0,0.0
2022-08-17,122,33717.67000000001,3.5
2022-08-17,273,52855.565,3.5
2022-08-17,273,0.0,0.0
2022-08-17,273,0.0,0.0
2022-08-17,67,0.0,0.0
2022-08-18,22,10467.695,3.5
2022-08-18,63,0.0,0.0
2022-08-18,93,0.0,0.0
2022-08-18,78,0.0,0.0
2022-08-18,142,0.0,0.0
2022-08-18,15,20934.935,3.5
2022-08-18,10,0.0,0.0
2022-08-18,4,0.0,0.0
2022-08-18,196,0.0,0.0
2022-08-18,106,0.0,0.0
2022-08-18,94,0.0,0.0
2022-08-18,7,0.0,0.0
2022-08-18,273,0.0,0.0
2022-08-18,273,24279.535,3.5
2022-08-18,273,0.0,0.0
2022-08-18,273,0.0,0.0
2022-08-18,248,20763.12,3.5
2022-08-18,186,46026.225,7.0
2022-08-18,163,29042.72,7.0
2022-08-18,143,0.0,0.0
2022-08-18,51,0.0,0.0
2022-08-18,273,19484.605,3.5
2022-08-18,0,21855.96,10.5
2022-08-18,5,0.0,0.0
2022-08-18,40,0.0,0.0
2022-08-18,273,19602.17,7.0
2022-08-18,273,0.0,0.0
2022-08-18,245,0.0,0.0
2022-08-18,273,19424.405,3.5
2022-08-18,273,0.0,0.0
2022-08-18,273,21243.11,3.5
2022-08-18,21,0.0,0.0
2022-08-18,12,0.0,0.0
2022-08-18,62,87935.96,3.5
2022-08-18,58,31257.135,3.5
2022-08-18,146,0.0,3.5
2022-08-18,64,0.0,0.0
2022-08-18,59,0.0,0.0
2022-08-18,101,0.0,0.0
2022-08-18,45,0.0,0.0
2022-08-18,8,0.0,0.0
2022-08-18,266,532389.235,3.5
2022-08-18,273,0.0,0.0
2022-08-18,137,0.0,0.0
2022-08-19,22,30356.305,10.5
2022-08-19,9,31238.48,3.5
2022-08-19,10,0.0,0.0
2022-08-19,4,38238.9,3.5
2022-08-19,273,0.0,0.0
2022-08-19,186,36422.26,7.0
2022-08-19,81,9225.685,3.5
2022-08-19,163,14521.395,3.5
2022-08-19,34,0.0,0.0
2022-08-19,55,0.0,0.0
2022-08-19,36,0.0,0.0
2022-08-19,48,12065.935,3.5
2022-08-19,273,12165.51,3.5
2022-08-19,1,10166.87,7.0
2022-08-19,118,0.0,0.0
2022-08-19,5,35435.785,14.0
2022-08-19,273,29712.725,10.5
2022-08-19,273,11892.44,3.5
2022-08-19,273,38848.81,7.0
2022-08-19,273,0.0,0.0
2022-08-19,273,18209.8,3.5
2022-08-19,273,0.0,0.0
2022-08-19,37,0.0,0.0
2022-08-19,21,0.0,0.0
2022-08-19,20,0.0,0.0
2022-08-19,95,0.0,0.0
2022-08-19,12,33536.44,3.5
2022-08-19,59,48962.69,3.5
2022-08-19,54,47087.565,3.5
2022-08-19,116,0.0,0.0
2022-08-19,16,0.0,0.0
2022-08-19,131,22763.65,3.5
2022-08-19,122,28828.625,3.5
2022-08-19,273,0.0,0.0
2022-08-19,273,0.0,0.0
2022-08-20,22,10561.355,3.5
2022-08-20,63,15778.91,3.5
2022-08-20,9,134067.71,17.5
2022-08-20,10,0.0,0.0
2022-08-20,4,0.0,0.0
2022-08-20,3,9800.455,3.5
2022-08-20,226,0.0,0.0
2022-08-20,19,0.0,0.0
2022-08-20,7,13548.815,3.5
2022-08-20,273,18208.855,3.5
2022-08-20,273,0.0,0.0
2022-08-20,273,72414.15999999999,7.0
2022-08-20,186,0.0,0.0
2022-08-20,38,6492.395,3.5
2022-08-20,252,0.0,0.0
2022-08-20,36,43929.515,17.5
2022-08-20,48,51066.12,17.5
2022-08-20,136,0.0,0.0
2022-08-20,1,0.0,0.0
2022-08-20,0,14570.64,7.0
2022-08-20,5,10859.485,3.5
2022-08-20,40,0.0,0.0
2022-08-20,273,39690.385,14.0
2022-08-20,273,47377.015,14.0
2022-08-20,273,0.0,0.0
2022-08-20,273,18261.25,3.5
2022-08-20,273,12138.455,3.5
2022-08-20,273,45508.26,10.5
2022-08-20,273,18209.8,3.5
2022-08-20,273,21243.005,3.5
2022-08-20,37,0.0,0.0
2022-08-20,20,73910.095,10.5
2022-08-20,244,37978.64,7.0
2022-08-20,265,29767.675,3.5
2022-08-20,62,87935.96,3.5
2022-08-20,58,0.0,0.0
2022-08-20,64,33050.255,3.5
2022-08-20,273,0.0,0.0
2022-08-20,77,109125.31,10.5
2022-08-20,31,47874.645,3.5
2022-08-20,16,0.0,0.0
2022-08-20,8,0.0,0.0
2022-08-20,128,80260.565,3.5
2022-08-20,53,0.0,0.0
2022-08-20,122,0.0,0.0
2022-08-20,134,41273.29500000001,3.5
2022-08-20,273,0.0,0.0
2022-08-20,273,0.0,0.0
2022-08-20,273,0.0,0.0
2022-08-20,139,123294.36,3.5
2022-08-20,273,605397.415,3.5
2022-08-20,273,0.0,0.0
2022-08-21,22,32645.305,10.5
2022-08-21,88,0.0,0.0
2022-08-21,273,0.0,0.0
2022-08-21,9,57947.365,7.0
2022-08-21,10,26805.415,3.5
2022-08-21,109,25330.48,3.5
2022-08-21,4,38238.9,3.5
2022-08-21,197,27922.3,3.5
2022-08-21,127,17976.7,7.0
2022-08-21,3,10316.25,3.5
2022-08-21,28,11296.565,3.5
2022-08-21,106,7937.02,3.5
2022-08-21,27,0.0,0.0
2022-08-21,273,46083.59,7.0
2022-08-21,273,0.0,0.0
2022-08-21,273,0.0,0.0
2022-08-21,56,0.0,0.0
2022-08-21,132,44893.52,3.5
2022-08-21,38,6492.395,3.5
2022-08-21,55,0.0,0.0
2022-08-21,273,29958.18,3.5
2022-08-21,273,45518.76,7.0
2022-08-21,273,33078.36,3.5
2022-08-21,36,16995.37,7.0
2022-08-21,273,3402.7,3.5
2022-08-21,1,5325.565,3.5
2022-08-21,0,7285.32,3.5
2022-08-21,5,0.0,0.0
2022-08-21,273,19602.135,7.0
2022-08-21,273,11528.405,3.5
2022-08-21,273,19424.405,3.5
2022-08-21,273,0.0,0.0
2022-08-21,273,15169.0,3.5
2022-08-21,273,19168.205,3.5
2022-08-21,273,24845.73,3.5
2022-08-21,37,0.0,0.0
2022-08-21,21,23062.27,3.5
2022-08-21,12,60704.7,7.0
2022-08-21,43,61233.13,7.0
2022-08-21,50,0.0,0.0
2022-08-21,273,0.0,0.0
2022-08-21,273,0.0,0.0
2022-08-21,64,31397.73,3.5
2022-08-21,151,32605.37,3.5
2022-08-21,59,39769.94,3.5
2022-08-21,54,0.0,0.0
2022-08-21,119,50478.75,3.5
2022-08-21,16,0.0,0.0
2022-08-21,83,48470.765,3.5
2022-08-21,8,66615.395,3.5
2022-08-21,131,0.0,0.0
2022-08-21,122,60860.41499999999,7.0
